comuna_residencia,region_residencia,semana_epi,Acumulado
Traiguén,Región de la Araucanía,27,46
Traiguén,Región de la Araucanía,28,47
Traiguén,Región de la Araucanía,29,49
Traiguén,Región de la Araucanía,30,56
Traiguén,Región de la Araucanía,31,60
Traiguén,Región de la Araucanía,32,63
Traiguén,Región de la Araucanía,33,66
Traiguén,Región de la Araucanía,34,67
Traiguén,Región de la Araucanía,35,68
Traiguén,Región de la Araucanía,37,69
Traiguén,Región de la Araucanía,38,71
Traiguén,Región de la Araucanía,39,78
Traiguén,Región de la Araucanía,40,83
Traiguén,Región de la Araucanía,41,94
Traiguén,Región de la Araucanía,42,102
Traiguén,Región de la Araucanía,43,109
Traiguén,Región de la Araucanía,44,133
Traiguén,Región de la Araucanía,45,175
Traiguén,Región de la Araucanía,46,197
Traiguén,Región de la Araucanía,47,201
Traiguén,Región de la Araucanía,48,205
Traiguén,Región de la Araucanía,49,215
Traiguén,Región de la Araucanía,50,233
Traiguén,Región de la Araucanía,51,249
Traiguén,Región de la Araucanía,52,262
Treguaco,Región del Ñuble,22,1
Treguaco,Región del Ñuble,23,2
Treguaco,Región del Ñuble,26,3
Treguaco,Región del Ñuble,28,4
Treguaco,Región del Ñuble,29,5
Treguaco,Región del Ñuble,31,7
Treguaco,Región del Ñuble,32,11
Treguaco,Región del Ñuble,33,12
Treguaco,Región del Ñuble,34,15
Treguaco,Región del Ñuble,35,28
Treguaco,Región del Ñuble,36,47
Treguaco,Región del Ñuble,37,52
Treguaco,Región del Ñuble,38,53
Treguaco,Región del Ñuble,39,54
Treguaco,Región del Ñuble,40,65
Treguaco,Región del Ñuble,41,66
Treguaco,Región del Ñuble,42,69
Treguaco,Región del Ñuble,44,71
Treguaco,Región del Ñuble,45,80
Treguaco,Región del Ñuble,46,81
Treguaco,Región del Ñuble,49,82
Treguaco,Región del Ñuble,50,84
Treguaco,Región del Ñuble,51,89
Treguaco,Región del Ñuble,52,90
Tucapel,Región del Biobío,15,1
Tucapel,Región del Biobío,20,5
Tucapel,Región del Biobío,21,9
Tucapel,Región del Biobío,22,18
Tucapel,Región del Biobío,23,36
Tucapel,Región del Biobío,24,50
Tucapel,Región del Biobío,25,71
Tucapel,Región del Biobío,26,106
Tucapel,Región del Biobío,27,127
Tucapel,Región del Biobío,28,134
Tucapel,Región del Biobío,29,142
Tucapel,Región del Biobío,30,146
Tucapel,Región del Biobío,31,153
Tucapel,Región del Biobío,32,155
Tucapel,Región del Biobío,33,162
Tucapel,Región del Biobío,34,168
Tucapel,Región del Biobío,35,172
Tucapel,Región del Biobío,36,176
Tucapel,Región del Biobío,37,180
Tucapel,Región del Biobío,38,184
Tucapel,Región del Biobío,39,189
Tucapel,Región del Biobío,40,191
Tucapel,Región del Biobío,41,213
Tucapel,Región del Biobío,42,231
Tucapel,Región del Biobío,43,235
Tucapel,Región del Biobío,44,238
Tucapel,Región del Biobío,45,247
Tucapel,Región del Biobío,46,249
Tucapel,Región del Biobío,48,250
Tucapel,Región del Biobío,49,261
Tucapel,Región del Biobío,50,262
Tucapel,Región del Biobío,51,267
Tucapel,Región del Biobío,52,278
Valdivia,Región de Los Ríos,11,1
Valdivia,Región de Los Ríos,12,5
Valdivia,Región de Los Ríos,13,40
Valdivia,Región de Los Ríos,14,67
Valdivia,Región de Los Ríos,15,92
Valdivia,Región de Los Ríos,16,107
Valdivia,Región de Los Ríos,17,111
Valdivia,Región de Los Ríos,18,123
Valdivia,Región de Los Ríos,19,124
Valdivia,Región de Los Ríos,20,128
Valdivia,Región de Los Ríos,21,157
Valdivia,Región de Los Ríos,22,180
Valdivia,Región de Los Ríos,23,197
Valdivia,Región de Los Ríos,24,217
Valdivia,Región de Los Ríos,25,254
Valdivia,Región de Los Ríos,26,296
Valdivia,Región de Los Ríos,27,319
Valdivia,Región de Los Ríos,28,357
Valdivia,Región de Los Ríos,29,406
Valdivia,Región de Los Ríos,30,431
Valdivia,Región de Los Ríos,31,461
Valdivia,Región de Los Ríos,32,502
Valdivia,Región de Los Ríos,33,527
Valdivia,Región de Los Ríos,34,554
Valdivia,Región de Los Ríos,35,578
Valdivia,Región de Los Ríos,36,615
Valdivia,Región de Los Ríos,37,688
Valdivia,Región de Los Ríos,38,729
Valdivia,Región de Los Ríos,39,894
Valdivia,Región de Los Ríos,40,1066
Valdivia,Región de Los Ríos,41,1195
Valdivia,Región de Los Ríos,42,1345
Valdivia,Región de Los Ríos,43,1532
Valdivia,Región de Los Ríos,44,1780
Valdivia,Región de Los Ríos,45,2109
Valdivia,Región de Los Ríos,46,2447
Valdivia,Región de Los Ríos,47,2763
Valdivia,Región de Los Ríos,48,3068
Valdivia,Región de Los Ríos,49,3414
Valdivia,Región de Los Ríos,50,3766
Valdivia,Región de Los Ríos,51,4116
Valdivia,Región de Los Ríos,52,4365
Vallenar,Región de Atacama,17,16
Vallenar,Región de Atacama,18,28
Vallenar,Región de Atacama,19,42
Vallenar,Región de Atacama,20,45
Vallenar,Región de Atacama,21,51
Vallenar,Región de Atacama,22,62
Vallenar,Región de Atacama,23,90
Vallenar,Región de Atacama,24,138
Vallenar,Región de Atacama,25,206
Vallenar,Región de Atacama,26,268
Vallenar,Región de Atacama,27,335
Vallenar,Región de Atacama,28,405
Vallenar,Región de Atacama,29,445
Vallenar,Región de Atacama,30,479
Vallenar,Región de Atacama,31,516
Vallenar,Región de Atacama,32,557
Vallenar,Región de Atacama,33,622
Vallenar,Región de Atacama,34,685
Vallenar,Región de Atacama,35,767
Vallenar,Región de Atacama,36,909
Vallenar,Región de Atacama,37,996
Vallenar,Región de Atacama,38,1134
Vallenar,Región de Atacama,39,1280
Vallenar,Región de Atacama,40,1357
Vallenar,Región de Atacama,41,1411
Vallenar,Región de Atacama,42,1446
Vallenar,Región de Atacama,43,1474
Vallenar,Región de Atacama,44,1492
Vallenar,Región de Atacama,45,1506
Vallenar,Región de Atacama,46,1539
Vallenar,Región de Atacama,47,1569
Vallenar,Región de Atacama,48,1591
Vallenar,Región de Atacama,49,1627
Vallenar,Región de Atacama,50,1652
Vallenar,Región de Atacama,51,1666
Vallenar,Región de Atacama,52,1687
Valparaiso,Región de Valparaíso,12,4
Valparaiso,Región de Valparaíso,13,20
Valparaiso,Región de Valparaíso,14,34
Valparaiso,Región de Valparaíso,15,46
Valparaiso,Región de Valparaíso,16,68
Valparaiso,Región de Valparaíso,17,81
Valparaiso,Región de Valparaíso,18,147
Valparaiso,Región de Valparaíso,19,248
Valparaiso,Región de Valparaíso,20,349
Valparaiso,Región de Valparaíso,21,512
Valparaiso,Región de Valparaíso,22,792
Valparaiso,Región de Valparaíso,23,1121
Valparaiso,Región de Valparaíso,24,1494
Valparaiso,Región de Valparaíso,25,1797
Valparaiso,Región de Valparaíso,26,2099
Valparaiso,Región de Valparaíso,27,2324
Valparaiso,Región de Valparaíso,28,2567
Valparaiso,Región de Valparaíso,29,2812
Valparaiso,Región de Valparaíso,30,3000
Valparaiso,Región de Valparaíso,31,3237
Valparaiso,Región de Valparaíso,32,3465
Valparaiso,Región de Valparaíso,33,3672
Valparaiso,Región de Valparaíso,34,3936
Valparaiso,Región de Valparaíso,35,4192
Valparaiso,Región de Valparaíso,36,4433
Valparaiso,Región de Valparaíso,37,4682
Valparaiso,Región de Valparaíso,38,4860
Valparaiso,Región de Valparaíso,39,5060
Valparaiso,Región de Valparaíso,40,5227
Valparaiso,Región de Valparaíso,41,5372
Valparaiso,Región de Valparaíso,42,5467
Valparaiso,Región de Valparaíso,43,5576
Valparaiso,Región de Valparaíso,44,5700
Valparaiso,Región de Valparaíso,45,5842
Valparaiso,Región de Valparaíso,46,5978
Valparaiso,Región de Valparaíso,47,6145
Valparaiso,Región de Valparaíso,48,6306
Valparaiso,Región de Valparaíso,49,6477
Valparaiso,Región de Valparaíso,50,6597
Valparaiso,Región de Valparaíso,51,6810
Valparaiso,Región de Valparaíso,52,6989
Vichuquén,Región del Maule,27,1
Vichuquén,Región del Maule,29,6
Vichuquén,Región del Maule,38,7
Vichuquén,Región del Maule,39,11
Vichuquén,Región del Maule,40,16
Vichuquén,Región del Maule,41,17
Vichuquén,Región del Maule,42,18
Vichuquén,Región del Maule,49,19
Vichuquén,Región del Maule,50,23
Vichuquén,Región del Maule,51,24
Vichuquén,Región del Maule,52,27
Victoria,Región de la Araucanía,11,1
Victoria,Región de la Araucanía,13,10
Victoria,Región de la Araucanía,14,14
Victoria,Región de la Araucanía,16,34
Victoria,Región de la Araucanía,17,61
Victoria,Región de la Araucanía,18,76
Victoria,Región de la Araucanía,19,80
Victoria,Región de la Araucanía,20,81
Victoria,Región de la Araucanía,21,85
Victoria,Región de la Araucanía,22,95
Victoria,Región de la Araucanía,23,125
Victoria,Región de la Araucanía,24,159
Victoria,Región de la Araucanía,25,162
Victoria,Región de la Araucanía,26,163
Victoria,Región de la Araucanía,27,170
Victoria,Región de la Araucanía,28,174
Victoria,Región de la Araucanía,29,184
Victoria,Región de la Araucanía,30,202
Victoria,Región de la Araucanía,31,219
Victoria,Región de la Araucanía,32,223
Victoria,Región de la Araucanía,33,234
Victoria,Región de la Araucanía,34,250
Victoria,Región de la Araucanía,35,264
Victoria,Región de la Araucanía,36,274
Victoria,Región de la Araucanía,37,285
Victoria,Región de la Araucanía,38,296
Victoria,Región de la Araucanía,39,310
Victoria,Región de la Araucanía,40,340
Victoria,Región de la Araucanía,41,354
Victoria,Región de la Araucanía,42,380
Victoria,Región de la Araucanía,43,413
Victoria,Región de la Araucanía,44,427
Victoria,Región de la Araucanía,45,457
Victoria,Región de la Araucanía,46,490
Victoria,Región de la Araucanía,47,502
Victoria,Región de la Araucanía,48,528
Victoria,Región de la Araucanía,49,562
Victoria,Región de la Araucanía,50,577
Victoria,Región de la Araucanía,51,618
Victoria,Región de la Araucanía,52,643
Vicuña,Región de Coquimbo,18,1
Vicuña,Región de Coquimbo,19,5
Vicuña,Región de Coquimbo,20,10
Vicuña,Región de Coquimbo,21,14
Vicuña,Región de Coquimbo,22,18
Vicuña,Región de Coquimbo,23,22
Vicuña,Región de Coquimbo,24,24
Vicuña,Región de Coquimbo,25,26
Vicuña,Región de Coquimbo,26,29
Vicuña,Región de Coquimbo,27,39
Vicuña,Región de Coquimbo,28,55
Vicuña,Región de Coquimbo,29,96
Vicuña,Región de Coquimbo,30,108
Vicuña,Región de Coquimbo,31,125
Vicuña,Región de Coquimbo,32,138
Vicuña,Región de Coquimbo,33,151
Vicuña,Región de Coquimbo,34,171
Vicuña,Región de Coquimbo,35,190
Vicuña,Región de Coquimbo,36,214
Vicuña,Región de Coquimbo,37,231
Vicuña,Región de Coquimbo,38,249
Vicuña,Región de Coquimbo,39,255
Vicuña,Región de Coquimbo,40,261
Vicuña,Región de Coquimbo,41,263
Vicuña,Región de Coquimbo,42,267
Vicuña,Región de Coquimbo,43,268
Vicuña,Región de Coquimbo,45,273
Vicuña,Región de Coquimbo,46,277
Vicuña,Región de Coquimbo,47,284
Vicuña,Región de Coquimbo,48,286
Vicuña,Región de Coquimbo,50,291
Vicuña,Región de Coquimbo,51,295
Vilcún,Región de la Araucanía,13,8
Vilcún,Región de la Araucanía,14,23
Vilcún,Región de la Araucanía,15,31
Vilcún,Región de la Araucanía,16,38
Vilcún,Región de la Araucanía,17,43
Vilcún,Región de la Araucanía,18,47
Vilcún,Región de la Araucanía,19,53
Vilcún,Región de la Araucanía,20,63
Vilcún,Región de la Araucanía,21,73
Vilcún,Región de la Araucanía,22,92
Vilcún,Región de la Araucanía,23,99
Vilcún,Región de la Araucanía,24,104
Vilcún,Región de la Araucanía,25,107
Vilcún,Región de la Araucanía,26,113
Vilcún,Región de la Araucanía,27,119
Vilcún,Región de la Araucanía,28,126
Vilcún,Región de la Araucanía,29,128
Vilcún,Región de la Araucanía,30,142
Vilcún,Región de la Araucanía,31,155
Vilcún,Región de la Araucanía,32,175
Vilcún,Región de la Araucanía,33,197
Vilcún,Región de la Araucanía,34,206
Vilcún,Región de la Araucanía,35,212
Vilcún,Región de la Araucanía,36,217
Vilcún,Región de la Araucanía,37,224
Vilcún,Región de la Araucanía,38,228
Vilcún,Región de la Araucanía,39,234
Vilcún,Región de la Araucanía,40,257
Vilcún,Región de la Araucanía,41,280
Vilcún,Región de la Araucanía,42,304
Vilcún,Región de la Araucanía,43,347
Vilcún,Región de la Araucanía,44,378
Vilcún,Región de la Araucanía,45,414
Vilcún,Región de la Araucanía,46,432
Vilcún,Región de la Araucanía,47,459
Vilcún,Región de la Araucanía,48,476
Vilcún,Región de la Araucanía,49,495
Vilcún,Región de la Araucanía,50,532
Vilcún,Región de la Araucanía,51,612
Vilcún,Región de la Araucanía,52,644
Villa Alegre,Región del Maule,16,1
Villa Alegre,Región del Maule,17,2
Villa Alegre,Región del Maule,20,4
Villa Alegre,Región del Maule,21,5
Villa Alegre,Región del Maule,22,9
Villa Alegre,Región del Maule,23,23
Villa Alegre,Región del Maule,24,37
Villa Alegre,Región del Maule,25,44
Villa Alegre,Región del Maule,26,56
Villa Alegre,Región del Maule,27,74
Villa Alegre,Región del Maule,28,84
Villa Alegre,Región del Maule,29,105
Villa Alegre,Región del Maule,30,129
Villa Alegre,Región del Maule,31,134
Villa Alegre,Región del Maule,32,141
Villa Alegre,Región del Maule,33,148
Villa Alegre,Región del Maule,34,161
Villa Alegre,Región del Maule,35,170
Villa Alegre,Región del Maule,36,174
Villa Alegre,Región del Maule,37,179
Villa Alegre,Región del Maule,38,182
Villa Alegre,Región del Maule,39,188
Villa Alegre,Región del Maule,40,202
Villa Alegre,Región del Maule,41,211
Villa Alegre,Región del Maule,42,225
Villa Alegre,Región del Maule,43,228
Villa Alegre,Región del Maule,44,233
Villa Alegre,Región del Maule,45,245
Villa Alegre,Región del Maule,46,250
Villa Alegre,Región del Maule,48,261
Villa Alegre,Región del Maule,49,272
Villa Alegre,Región del Maule,50,281
Villa Alegre,Región del Maule,51,309
Villa Alegre,Región del Maule,52,338
Villa Alemana,Región de Valparaíso,12,5
Villa Alemana,Región de Valparaíso,13,9
Villa Alemana,Región de Valparaíso,14,12
Villa Alemana,Región de Valparaíso,15,13
Villa Alemana,Región de Valparaíso,16,15
Villa Alemana,Región de Valparaíso,17,17
Villa Alemana,Región de Valparaíso,18,35
Villa Alemana,Región de Valparaíso,19,66
Villa Alemana,Región de Valparaíso,20,116
Villa Alemana,Región de Valparaíso,21,163
Villa Alemana,Región de Valparaíso,22,260
Villa Alemana,Región de Valparaíso,23,354
Villa Alemana,Región de Valparaíso,24,452
Villa Alemana,Región de Valparaíso,25,579
Villa Alemana,Región de Valparaíso,26,681
Villa Alemana,Región de Valparaíso,27,789
Villa Alemana,Región de Valparaíso,28,885
Villa Alemana,Región de Valparaíso,29,948
Villa Alemana,Región de Valparaíso,30,998
Villa Alemana,Región de Valparaíso,31,1067
Villa Alemana,Región de Valparaíso,32,1148
Villa Alemana,Región de Valparaíso,33,1214
Villa Alemana,Región de Valparaíso,34,1270
Villa Alemana,Región de Valparaíso,35,1358
Villa Alemana,Región de Valparaíso,36,1444
Villa Alemana,Región de Valparaíso,37,1550
Villa Alemana,Región de Valparaíso,38,1626
Villa Alemana,Región de Valparaíso,39,1698
Villa Alemana,Región de Valparaíso,40,1759
Villa Alemana,Región de Valparaíso,41,1832
Villa Alemana,Región de Valparaíso,42,1921
Villa Alemana,Región de Valparaíso,43,1985
Villa Alemana,Región de Valparaíso,44,2027
Villa Alemana,Región de Valparaíso,45,2059
Villa Alemana,Región de Valparaíso,46,2106
Villa Alemana,Región de Valparaíso,47,2158
Villa Alemana,Región de Valparaíso,48,2202
Villa Alemana,Región de Valparaíso,49,2231
Villa Alemana,Región de Valparaíso,50,2270
Villa Alemana,Región de Valparaíso,51,2324
Villa Alemana,Región de Valparaíso,52,2364
Villarrica,Región de la Araucanía,13,2
Villarrica,Región de la Araucanía,14,10
Villarrica,Región de la Araucanía,15,17
Villarrica,Región de la Araucanía,16,18
Villarrica,Región de la Araucanía,17,20
Villarrica,Región de la Araucanía,19,21
Villarrica,Región de la Araucanía,20,23
Villarrica,Región de la Araucanía,21,24
Villarrica,Región de la Araucanía,22,34
Villarrica,Región de la Araucanía,23,37
Villarrica,Región de la Araucanía,24,59
Villarrica,Región de la Araucanía,25,76
Villarrica,Región de la Araucanía,26,98
Villarrica,Región de la Araucanía,27,99
Villarrica,Región de la Araucanía,28,101
Villarrica,Región de la Araucanía,29,104
Villarrica,Región de la Araucanía,30,107
Villarrica,Región de la Araucanía,32,111
Villarrica,Región de la Araucanía,33,113
Villarrica,Región de la Araucanía,34,114
Villarrica,Región de la Araucanía,35,116
Villarrica,Región de la Araucanía,36,137
Villarrica,Región de la Araucanía,37,183
Villarrica,Región de la Araucanía,38,217
Villarrica,Región de la Araucanía,39,262
Villarrica,Región de la Araucanía,40,377
Villarrica,Región de la Araucanía,41,471
Villarrica,Región de la Araucanía,42,566
Villarrica,Región de la Araucanía,43,653
Villarrica,Región de la Araucanía,44,748
Villarrica,Región de la Araucanía,45,774
Villarrica,Región de la Araucanía,46,812
Villarrica,Región de la Araucanía,47,850
Villarrica,Región de la Araucanía,48,886
Villarrica,Región de la Araucanía,49,951
Villarrica,Región de la Araucanía,50,1007
Villarrica,Región de la Araucanía,51,1120
Villarrica,Región de la Araucanía,52,1159
Viña del Mar,Región de Valparaíso,12,11
Viña del Mar,Región de Valparaíso,13,33
Viña del Mar,Región de Valparaíso,14,67
